country_code,country_name,year,indicator_code,indicator_name,value
GQ,Equatorial Guinea,2016,EG.ELC.ACCS.ZS,Access to electricity (% of population),66.2
GQ,Equatorial Guinea,2015,EG.ELC.ACCS.ZS,Access to electricity (% of population),66.1
GQ,Equatorial Guinea,2014,EG.ELC.ACCS.ZS,Access to electricity (% of population),66.0
GQ,Equatorial Guinea,2013,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.9
GQ,Equatorial Guinea,2012,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.7
GQ,Equatorial Guinea,2011,EG.ELC.ACCS.ZS,Access to electricity (% of population),66.1
GQ,Equatorial Guinea,2010,EG.ELC.ACCS.ZS,Access to electricity (% of population),66.1
GQ,Equatorial Guinea,2009,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.4
GQ,Equatorial Guinea,2008,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.2
GQ,Equatorial Guinea,2007,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.1
GQ,Equatorial Guinea,2006,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.1
GQ,Equatorial Guinea,2005,EG.ELC.ACCS.ZS,Access to electricity (% of population),65.0
GQ,Equatorial Guinea,2004,EG.ELC.ACCS.ZS,Access to electricity (% of population),64.9
GQ,Equatorial Guinea,2003,EG.ELC.ACCS.ZS,Access to electricity (% of population),64.9
GQ,Equatorial Guinea,2002,EG.ELC.ACCS.ZS,Access to electricity (% of population),64.9
GQ,Equatorial Guinea,2001,EG.ELC.ACCS.ZS,Access to electricity (% of population),64.9
GQ,Equatorial Guinea,2000,EG.ELC.ACCS.ZS,Access to electricity (% of population),64.8
CM,Cameroon,2023,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",95.8
CM,Cameroon,2022,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.0
CM,Cameroon,2021,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.7
CM,Cameroon,2020,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.9
CM,Cameroon,2019,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.1
CM,Cameroon,2018,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.0
CM,Cameroon,2017,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.4
CM,Cameroon,2016,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.6
CM,Cameroon,2015,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",89.8
CM,Cameroon,2014,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",89.2
CM,Cameroon,2013,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",88.5
CM,Cameroon,2012,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",88.2
CM,Cameroon,2011,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",87.5
CM,Cameroon,2010,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",87.4
CM,Cameroon,2009,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",84.4
CM,Cameroon,2008,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",83.5
CM,Cameroon,2007,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.4
CM,Cameroon,2006,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",73.0
CM,Cameroon,2005,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",80.9
CM,Cameroon,2004,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",77.1
CM,Cameroon,2003,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",79.3
CM,Cameroon,2002,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",78.5
CM,Cameroon,2001,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",84.0
CM,Cameroon,2000,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",79.0
CG,"Congo, Rep.",2023,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",69.4
CG,"Congo, Rep.",2022,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",67.5
CG,"Congo, Rep.",2021,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",67.0
CG,"Congo, Rep.",2020,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",66.2
CG,"Congo, Rep.",2019,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",65.3
CG,"Congo, Rep.",2018,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",64.5
CG,"Congo, Rep.",2017,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",63.6
CG,"Congo, Rep.",2016,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",62.7
CG,"Congo, Rep.",2015,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",61.8
CG,"Congo, Rep.",2014,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",61.0
CG,"Congo, Rep.",2013,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",60.1
CG,"Congo, Rep.",2012,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",58.9
CG,"Congo, Rep.",2011,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",58.1
CG,"Congo, Rep.",2010,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",57.1
CG,"Congo, Rep.",2009,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",53.6
CG,"Congo, Rep.",2008,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",53.8
CG,"Congo, Rep.",2007,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",52.8
CG,"Congo, Rep.",2006,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",51.8
CG,"Congo, Rep.",2005,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",50.8
CG,"Congo, Rep.",2004,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",49.9
CG,"Congo, Rep.",2003,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",49.0
CG,"Congo, Rep.",2002,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",48.0
CG,"Congo, Rep.",2001,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",47.1
CG,"Congo, Rep.",2000,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",46.2
GA,Gabon,2023,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",99.2
GA,Gabon,2022,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",98.5
GA,Gabon,2021,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",98.7
GA,Gabon,2020,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",98.4
GA,Gabon,2019,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",98.0
GA,Gabon,2018,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",97.7
GA,Gabon,2017,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",97.8
GA,Gabon,2016,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",97.0
GA,Gabon,2015,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",96.7
GA,Gabon,2014,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",96.6
GA,Gabon,2013,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.3
GA,Gabon,2012,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",98.1
GA,Gabon,2011,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",96.2
GA,Gabon,2010,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",96.0
GA,Gabon,2009,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.2
GA,Gabon,2008,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.8
GA,Gabon,2007,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.4
GA,Gabon,2006,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.0
GA,Gabon,2005,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.2
GA,Gabon,2004,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.3
GA,Gabon,2003,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.0
GA,Gabon,2002,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.7
GA,Gabon,2001,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.4
GA,Gabon,2000,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.2
GQ,Equatorial Guinea,2023,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",89.0
GQ,Equatorial Guinea,2022,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",89.8
GQ,Equatorial Guinea,2021,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.3
GQ,Equatorial Guinea,2020,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.5
GQ,Equatorial Guinea,2019,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",90.8
GQ,Equatorial Guinea,2018,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.0
GQ,Equatorial Guinea,2017,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.2
GQ,Equatorial Guinea,2016,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.4
GQ,Equatorial Guinea,2015,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.7
GQ,Equatorial Guinea,2014,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",91.8
GQ,Equatorial Guinea,2013,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.0
GQ,Equatorial Guinea,2012,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.2
GQ,Equatorial Guinea,2011,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.1
GQ,Equatorial Guinea,2010,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.2
GQ,Equatorial Guinea,2009,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.6
GQ,Equatorial Guinea,2008,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.7
GQ,Equatorial Guinea,2007,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",92.9
GQ,Equatorial Guinea,2006,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.1
GQ,Equatorial Guinea,2005,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.3
GQ,Equatorial Guinea,2004,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.5
GQ,Equatorial Guinea,2003,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",93.8
GQ,Equatorial Guinea,2002,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.0
GQ,Equatorial Guinea,2001,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.3
GQ,Equatorial Guinea,2000,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",94.5
CM,Cameroon,2023,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",26.0
CM,Cameroon,2022,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",25.0
CM,Cameroon,2021,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",24.8
CM,Cameroon,2020,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",24.2
CM,Cameroon,2019,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",23.6
CM,Cameroon,2018,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",26.3
CM,Cameroon,2017,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",22.4
CM,Cameroon,2016,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",21.8
CM,Cameroon,2015,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",21.2
CM,Cameroon,2014,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.8
CM,Cameroon,2013,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",19.5
CM,Cameroon,2012,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.3
CM,Cameroon,2011,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",16.8
CM,Cameroon,2010,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",16.1
CM,Cameroon,2009,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",17.7
CM,Cameroon,2008,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",17.1
CM,Cameroon,2007,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",6.4
CM,Cameroon,2006,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",25.8
CM,Cameroon,2005,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",15.4
CM,Cameroon,2004,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",19.5
CM,Cameroon,2003,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",14.3
CM,Cameroon,2002,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",13.8
CM,Cameroon,2001,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",13.9
CM,Cameroon,2000,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",9.2
CG,"Congo, Rep.",2023,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.8
CG,"Congo, Rep.",2022,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",12.4
CG,"Congo, Rep.",2021,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",12.4
CG,"Congo, Rep.",2020,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.8
CG,"Congo, Rep.",2019,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.4
CG,"Congo, Rep.",2018,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.8
CG,"Congo, Rep.",2017,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.8
CG,"Congo, Rep.",2016,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.6
CG,"Congo, Rep.",2015,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.1
CG,"Congo, Rep.",2014,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.7
CG,"Congo, Rep.",2013,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.4
CG,"Congo, Rep.",2012,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.6
CG,"Congo, Rep.",2011,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.5
CG,"Congo, Rep.",2010,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.7
CG,"Congo, Rep.",2009,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",9.2
CG,"Congo, Rep.",2008,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",8.6
CG,"Congo, Rep.",2007,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",8.2
CG,"Congo, Rep.",2006,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",7.9
CG,"Congo, Rep.",2005,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",7.2
CG,"Congo, Rep.",2004,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",7.2
CG,"Congo, Rep.",2003,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",6.8
CG,"Congo, Rep.",2002,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",6.4
CG,"Congo, Rep.",2001,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",6.0
CG,"Congo, Rep.",2000,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",5.6
GA,Gabon,2023,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",29.0
GA,Gabon,2022,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",29.0
GA,Gabon,2021,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",26.8
GA,Gabon,2020,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",24.7
GA,Gabon,2019,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",22.8
GA,Gabon,2018,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",21.3
GA,Gabon,2017,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",
GA,Gabon,2016,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.9
GA,Gabon,2015,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.1
GA,Gabon,2014,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",19.8
GA,Gabon,2013,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",32.8
GA,Gabon,2012,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",32.3
GA,Gabon,2011,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",42.4
GA,Gabon,2010,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",50.0
GA,Gabon,2009,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",17.9
GA,Gabon,2008,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.3
GA,Gabon,2007,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.7
GA,Gabon,2006,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",19.2
GA,Gabon,2005,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",27.1
GA,Gabon,2004,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",20.1
GA,Gabon,2003,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",20.6
GA,Gabon,2002,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",21.0
GA,Gabon,2001,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",21.5
GA,Gabon,2000,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",11.6
GQ,Equatorial Guinea,2023,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",2.4
GQ,Equatorial Guinea,2022,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",1.4
GQ,Equatorial Guinea,2021,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",1.4
GQ,Equatorial Guinea,2020,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",1.8
GQ,Equatorial Guinea,2019,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",2.4
GQ,Equatorial Guinea,2018,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",2.9
GQ,Equatorial Guinea,2017,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",3.5
GQ,Equatorial Guinea,2016,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",4.1
GQ,Equatorial Guinea,2015,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",4.8
GQ,Equatorial Guinea,2014,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",5.5
GQ,Equatorial Guinea,2013,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",6.2
GQ,Equatorial Guinea,2012,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",6.8
GQ,Equatorial Guinea,2011,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",10.1
GQ,Equatorial Guinea,2010,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",13.8
GQ,Equatorial Guinea,2009,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",16.2
GQ,Equatorial Guinea,2008,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",18.9
GQ,Equatorial Guinea,2007,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",21.5
GQ,Equatorial Guinea,2006,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",24.0
GQ,Equatorial Guinea,2005,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",26.3
GQ,Equatorial Guinea,2004,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",28.6
GQ,Equatorial Guinea,2003,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",30.6
GQ,Equatorial Guinea,2002,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",32.6
GQ,Equatorial Guinea,2001,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",34.5
GQ,Equatorial Guinea,2000,EG.ELC.ACCS.RU.ZS,"Access to electricity, rural (% of rural population)",36.2
CM,Cameroon,2023,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
CM,Cameroon,2022,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
CM,Cameroon,2021,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),79.2
CM,Cameroon,2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.9
CM,Cameroon,2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.9
CM,Cameroon,2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.7
CM,Cameroon,2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),79.2
CM,Cameroon,2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.8
CM,Cameroon,2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.1
CM,Cameroon,2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),76.9
CM,Cameroon,2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),77.7
CM,Cameroon,2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.6
CM,Cameroon,2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.6
CM,Cameroon,2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),78.7
CM,Cameroon,2009,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),79.2
CM,Cameroon,2008,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),80.8
CM,Cameroon,2007,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),80.8
CM,Cameroon,2006,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.5
CM,Cameroon,2005,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),86.3
CM,Cameroon,2004,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.5
CM,Cameroon,2003,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.3
CM,Cameroon,2002,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.2
CM,Cameroon,2001,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.3
CM,Cameroon,2000,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),84.6
CG,"Congo, Rep.",2023,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
CG,"Congo, Rep.",2022,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
CG,"Congo, Rep.",2021,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),71.4
CG,"Congo, Rep.",2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),71.4
CG,"Congo, Rep.",2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),69.8
CG,"Congo, Rep.",2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),70.6
CG,"Congo, Rep.",2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),69.8
CG,"Congo, Rep.",2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),67.7
CG,"Congo, Rep.",2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),64.2
CG,"Congo, Rep.",2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),62.1
CG,"Congo, Rep.",2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),62.3
CG,"Congo, Rep.",2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),65.1
CG,"Congo, Rep.",2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),64.3
CG,"Congo, Rep.",2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),54.5
CG,"Congo, Rep.",2009,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),55.9
CG,"Congo, Rep.",2008,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),56.8
CG,"Congo, Rep.",2007,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),60.2
CG,"Congo, Rep.",2006,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),69.3
CG,"Congo, Rep.",2005,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),63.1
CG,"Congo, Rep.",2004,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),63.1
CG,"Congo, Rep.",2003,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),62.1
CG,"Congo, Rep.",2002,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),68.6
CG,"Congo, Rep.",2001,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),61.2
CG,"Congo, Rep.",2000,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),64.9
